split,image_id,object_index,object_id,class_name,class_id,difficult,polygon_area_px,bbox_width_px,bbox_height_px,oriented_long_side_px,oriented_short_side_px,orientation_abs_deg,x1,y1,x2,y2,x3,y3,x4,y4,image_width,image_height,image_source,gsd,relative_area_image,aspect_ratio,tile_id,label_index,tile_x,tile_y,tile_size,retained_fraction,clipped_polygon_area_px,tile_x1,tile_y1,tile_x2,tile_y2,tile_x3,tile_y3,tile_x4,tile_y4,tile_instances_for_object,matched_iou,matched_confidence,matched_prediction_index,edge_margin_px,edge_margin_normalized,center_margin_normalized,relative_area_tile,log_aspect_ratio,tile_object_count,is_negative_tile,very_small,detected_iou40,detected_iou50,detected_iou60,size_group,orientation_group,small_area_threshold_train_q25,propensity_score,predicted_outcome_control,predicted_outcome_treated,aipw_score,cate_g_computation,cate_effect_forest,cate_quartile
val,P2197,37,val:P2197:37,small-vehicle,10,0,275.0,25.0,12.0,25.01999282836914,11.0,2.2906100426385194,188.0,1045.0,188.0,1034.0,213.0,1033.0,213.0,1044.0,2249,1689,GoogleEarth,0.276465441384,7.239583621271318e-05,2.2745448025790127,P2197__x0_y665,22,0,665,1024,1.0,275.0,188.0,380.0,188.0,369.0,213.0,368.0,213.0,379.0,1,0.0,0.0,-1,188.0,0.18359375,0.19580078125,0.0002622604370117,1.1861788678480631,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.4937565881193526,0.4260732250310796,0.0751395486337216,-0.5031130101859305,-0.3509336763973579,-0.4378954697147485,Q1
val,P2197,38,val:P2197:38,small-vehicle,10,0,213.5,23.0,10.0,23.0,9.05538558959961,0.0,331.0,1062.0,332.0,1071.0,309.0,1071.0,309.0,1061.0,2249,1689,GoogleEarth,0.276465441384,5.620549465968823e-05,2.5399249730918374,P2197__x0_y665,23,0,665,1024,1.0,213.5,331.0,397.0,332.0,406.0,309.0,406.0,309.0,396.0,1,0.0,0.0,-1,309.0,0.3017578125,0.312744140625,0.0002036094665527,1.2641055328792323,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.4688912167983893,0.4409614187061356,0.2028603330656078,-0.6707394584613016,-0.2381010856405278,-1.0,Q1
val,P2197,39,val:P2197:39,small-vehicle,10,0,205.5,26.0,11.0,26.305892944335938,7.071067810058594,8.746162262555202,332.0,1044.0,332.0,1053.0,306.0,1049.0,307.0,1042.0,2249,1689,GoogleEarth,0.276465441384,5.4099433969863854e-05,3.720215058172092,P2197__x0_y665,24,0,665,1024,1.0,205.5,332.0,379.0,332.0,388.0,306.0,384.0,307.0,377.0,1,0.0,0.0,-1,306.0,0.298828125,0.311767578125,0.0001959800720214,1.5518543617315477,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.3758575637523145,0.4362865058596685,0.2529748005847057,-0.8563719945483029,-0.1833117052749628,-0.35262522260307494,Q2
val,P2197,4,val:P2197:4,tennis-court,4,0,3421.5,43.0,86.0,86.05230712890625,40.0,87.97863505964398,696.0,1457.0,736.0,1458.0,733.0,1543.0,693.0,1543.0,2249,1689,GoogleEarth,0.276465441384,0.0009007358312792,2.1513076782226563,P2197__x0_y665,3,0,665,1024,1.0,3421.5,696.0,792.0,736.0,793.0,733.0,878.0,693.0,878.0,1,0.9101428985595704,0.3770942091941833,9,146.0,0.142578125,0.184326171875,0.0032629966735839,1.1478175026361568,39,False,0,1,1,1,grand,75-90,0.0005035400390625,0.05,0.7956689824320858,0.1633991199064655,-0.8473551441760562,-0.6322698625256202,-0.31855131101000395,Q2
val,P2197,40,val:P2197:40,small-vehicle,10,0,227.0,22.0,12.0,22.090721130371094,10.440306663513184,5.194428907734789,258.0,1069.0,258.0,1081.0,236.0,1079.0,239.0,1069.0,2249,1689,GoogleEarth,0.276465441384,5.975947207376688e-05,2.115907304483097,P2197__x0_y665,25,0,665,1024,1.0,227.0,258.0,404.0,258.0,416.0,236.0,414.0,239.0,404.0,1,0.0,0.0,-1,236.0,0.23046875,0.241943359375,0.0002164840698242,1.136520379325673,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.521972163644735,0.4295315496248635,0.0670919747175545,-0.4909751164371035,-0.362439574907309,-0.39443051642462845,Q2
val,P2197,41,val:P2197:41,small-vehicle,10,0,158.0,19.0,10.0,19.02629852294922,8.0,6.34019174590991,313.0,1039.0,314.0,1030.0,332.0,1032.0,332.0,1040.0,2249,1689,GoogleEarth,0.276465441384,4.159469862403157e-05,2.3782873153686523,P2197__x0_y665,26,0,665,1024,1.0,158.0,313.0,374.0,314.0,365.0,332.0,367.0,332.0,375.0,1,0.0,0.0,-1,313.0,0.3056640625,0.315185546875,0.0001506805419921,1.2173688696439149,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.4986637516048056,0.4390612803757786,0.0863654745789371,-0.5258896148535349,-0.3526958057968414,-0.3924275638206202,Q2
val,P2197,42,val:P2197:42,small-vehicle,10,0,297.0,12.0,27.0,27.01851272583008,11.0,87.87890360333854,260.0,968.0,249.0,968.0,248.0,941.0,259.0,941.0,2249,1689,GoogleEarth,0.276465441384,7.818750310973024e-05,2.456228429620916,P2197__x0_y665,27,0,665,1024,1.0,297.0,260.0,303.0,249.0,303.0,248.0,276.0,259.0,276.0,1,0.0,0.0,-1,248.0,0.2421875,0.248046875,0.0002832412719726,1.2401779452913595,39,False,1,0,0,0,tres petit,75-90,0.0005035400390625,0.6294753953782033,0.7385359265054826,0.2948995710069408,-0.9121210225279152,-0.4436363554985418,-0.2001181704808559,Q3
val,P2197,43,val:P2197:43,small-vehicle,10,0,226.5,21.0,13.0,21.21320343017578,10.049875259399414,2.8624052261117474,264.0,1043.0,265.0,1033.0,285.0,1034.0,285.0,1046.0,2249,1689,GoogleEarth,0.276465441384,5.962784328065286e-05,2.1107927096244867,P2197__x0_y665,28,0,665,1024,1.0,226.5,264.0,378.0,265.0,368.0,285.0,369.0,285.0,381.0,1,0.0,0.0,-1,264.0,0.2578125,0.268310546875,0.000216007232666,1.1348775842665615,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.5205035942267782,0.4329636487189135,0.0692549511246909,-0.4967624399561192,-0.3637086975942226,-0.45567877096597337,Q1
val,P2197,44,val:P2197:44,small-vehicle,10,0,206.5,20.0,14.0,20.39607810974121,10.049875259399414,8.972626614896393,264.0,1051.0,265.0,1041.0,284.0,1044.0,284.0,1055.0,2249,1689,GoogleEarth,0.276465441384,5.43626915560919e-05,2.029485698408568,P2197__x0_y665,29,0,665,1024,1.0,206.5,264.0,386.0,265.0,376.0,284.0,379.0,284.0,390.0,1,0.0,0.0,-1,264.0,0.2578125,0.267822265625,0.0001969337463378,1.1083928686155855,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.5417327312662895,0.4351688947330781,0.0654228379871659,-0.4905119514597895,-0.3697460567459122,-0.39148166692432707,Q2
val,P2197,45,val:P2197:45,small-vehicle,10,0,187.5,22.0,11.0,21.21320343017578,8.246211051940918,2.862405226111747,257.0,1043.0,255.0,1051.0,235.0,1050.0,236.0,1040.0,2249,1689,GoogleEarth,0.276465441384,4.936079741775899e-05,2.572478838651942,P2197__x0_y665,30,0,665,1024,1.0,187.5,257.0,378.0,255.0,386.0,235.0,385.0,236.0,375.0,1,0.0,0.0,-1,235.0,0.2294921875,0.239990234375,0.0001788139343261,1.2732597074039058,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.4646920265214824,0.436953600452916,0.1801632253926129,-0.6444949516618215,-0.2567903750603031,-0.47686326653098593,Q1
val,P2197,46,val:P2197:46,small-vehicle,10,0,189.0,21.0,11.0,21.21320343017578,8.0,8.13010235415598,190.0,1022.0,190.0,1012.0,211.0,1015.0,211.0,1023.0,2249,1689,GoogleEarth,0.276465441384,4.975568379710106e-05,2.6516504287719727,P2197__x0_y665,31,0,665,1024,1.0,189.0,190.0,357.0,190.0,347.0,211.0,350.0,211.0,358.0,1,0.0,0.0,-1,190.0,0.185546875,0.19580078125,0.0001802444458007,1.2951792376616214,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.4622164467676581,0.428016669895967,0.1793667266501172,-0.636707806405962,-0.2486499432458498,-0.40841864137525113,Q2
val,P2197,47,val:P2197:47,small-vehicle,10,0,191.0,22.0,11.0,22.090721130371094,9.0,5.194428907734806,191.0,1012.0,191.0,1003.0,213.0,1005.0,211.0,1014.0,2249,1689,GoogleEarth,0.276465441384,5.028219896955716e-05,2.4545245700412326,P2197__x0_y665,32,0,665,1024,1.0,191.0,191.0,347.0,191.0,338.0,213.0,340.0,211.0,349.0,1,0.0,0.0,-1,191.0,0.1865234375,0.19677734375,0.0001821517944335,1.239684841395361,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.4783986692575706,0.4313421176448976,0.1646075642681486,-0.6108148672363256,-0.266734553376749,-0.3934036175772244,Q2
val,P2197,48,val:P2197:48,small-vehicle,10,0,199.5,21.0,11.0,21.09502220153809,9.0,5.440332031005506,190.0,1002.0,190.0,992.0,211.0,994.0,211.0,1003.0,2249,1689,GoogleEarth,0.276465441384,5.251988845249557e-05,2.343891355726454,P2197__x0_y665,33,0,665,1024,1.0,199.5,190.0,337.0,190.0,327.0,211.0,329.0,211.0,338.0,1,0.0,0.0,-1,190.0,0.185546875,0.19580078125,0.000190258026123,1.207135205378414,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.4913606364644425,0.4262764893797015,0.0829027439100037,-0.5120945133898261,-0.3433737454696977,-0.3726779338980798,Q2
val,P2197,49,val:P2197:49,large-vehicle,9,0,480.0,12.0,41.0,40.0,12.04159450531006,90.0,354.0,1227.0,366.0,1228.0,366.0,1268.0,354.0,1267.0,2249,1689,GoogleEarth,0.276465441384,0.0001263636413894,3.321819214420561,P2197__x0_y665,34,0,665,1024,1.0,480.0,354.0,562.0,366.0,563.0,366.0,603.0,354.0,602.0,1,0.0,0.0,-1,354.0,0.345703125,0.3515625,0.000457763671875,1.4636764280614185,39,False,1,0,0,0,tres petit,75-90,0.0005035400390625,0.819167487491396,0.7517078979322634,0.3931068953856379,-0.8384868639709864,-0.3586010025466255,-0.26081401720130293,Q2
val,P2197,5,val:P2197:5,tennis-court,4,0,3504.0,42.0,87.0,87.00574493408203,40.0,89.34145682243638,761.0,1459.0,801.0,1459.0,800.0,1546.0,759.0,1545.0,2249,1689,GoogleEarth,0.276465441384,0.000922454582143,2.1751436233520507,P2197__x0_y665,4,0,665,1024,1.0,3504.0,761.0,794.0,801.0,794.0,800.0,881.0,759.0,880.0,1,0.9279876351356506,0.5585076212882996,6,143.0,0.1396484375,0.182373046875,0.0033416748046875,1.155352867022985,39,False,0,1,1,1,grand,75-90,0.0005035400390625,0.05,0.7979245443440847,0.1627077100990062,-0.8479278401986736,-0.6352168342450785,-0.3400724388712808,Q2
val,P2197,50,val:P2197:50,large-vehicle,9,0,443.0,16.0,31.0,31.0161247253418,14.0,86.18592516570963,380.0,1138.0,395.0,1139.0,393.0,1169.0,379.0,1169.0,2249,1689,GoogleEarth,0.276465441384,0.000116623110699,2.215437480381557,P2197__x0_y665,35,0,665,1024,1.0,443.0,380.0,473.0,395.0,474.0,393.0,504.0,379.0,504.0,1,0.0,0.0,-1,379.0,0.3701171875,0.377685546875,0.0004224777221679,1.1679634232010092,39,False,1,0,0,0,tres petit,75-90,0.0005035400390625,0.8754000130405233,0.7531237151494418,0.201532339930743,-0.7818088037411882,-0.5515913752186987,-0.37266578589717575,Q2
val,P2197,51,val:P2197:51,large-vehicle,9,0,330.5,15.0,26.0,26.0,11.045360565185549,80.90972307917768,358.0,1097.0,373.0,1097.0,369.0,1122.0,358.0,1123.0,2249,1689,GoogleEarth,0.276465441384,8.700663224836984e-05,2.35392949343372,P2197__x0_y665,36,0,665,1024,1.0,330.5,358.0,432.0,373.0,432.0,369.0,457.0,358.0,458.0,1,0.0,0.0,-1,358.0,0.349609375,0.35595703125,0.0003151893615722,1.210132641544317,39,False,1,0,0,0,tres petit,75-90,0.0005035400390625,0.8628187137596166,0.5903435369174588,0.184634574414205,-0.6196989600192843,-0.4057089625032537,-0.24783385333488003,Q3
val,P2197,52,val:P2197:52,large-vehicle,9,0,316.5,12.0,28.0,28.0,11.0,87.87890360333854,360.0,1008.0,371.0,1008.0,372.0,1035.0,360.0,1036.0,2249,1689,GoogleEarth,0.276465441384,8.332102604117717e-05,2.5454545454545454,P2197__x0_y665,37,0,665,1024,1.0,316.5,360.0,343.0,371.0,343.0,372.0,370.0,360.0,371.0,1,0.0,0.0,-1,343.0,0.3349609375,0.348388671875,0.0003018379211425,1.265666373331276,39,False,1,0,0,0,tres petit,75-90,0.0005035400390625,0.8582766375384068,0.7615733680157044,0.37378185789906,-0.8232942857381395,-0.3877915101166443,-0.2146115892053249,Q3
val,P2197,53,val:P2197:53,small-vehicle,10,0,203.0,24.0,10.0,24.020824432373047,9.05538558959961,2.726310993906253,337.0,1021.0,335.0,1030.0,314.0,1029.0,313.0,1020.0,2249,1689,GoogleEarth,0.276465441384,5.344129000429373e-05,2.652656167392994,P2197__x0_y665,38,0,665,1024,1.0,203.0,337.0,356.0,335.0,365.0,314.0,364.0,313.0,355.0,1,0.0,0.0,-1,313.0,0.3056640625,0.317138671875,0.0001935958862304,1.2954546200306762,39,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.4620878518210882,0.4445017581860862,0.1833758563365441,-0.6579678781401108,-0.2611259018495421,-0.47193662883534415,Q1
val,P2197,6,val:P2197:6,tennis-court,4,0,3547.5,43.0,87.0,87.02298736572266,41.0,88.66778014613037,832.0,1320.0,873.0,1321.0,871.0,1407.0,830.0,1407.0,2249,1689,GoogleEarth,0.276465441384,0.000933906287144,2.1225118869688453,P2197__x0_y665,5,0,665,1024,1.0,3547.5,832.0,655.0,873.0,656.0,871.0,742.0,830.0,742.0,1,0.0,0.8696298599243164,1,151.0,0.1474609375,0.16845703125,0.0033831596374511,1.1386377698858805,39,False,0,0,0,0,grand,75-90,0.0005035400390625,0.05,0.7976250834961686,0.1639273397461351,0.2059076072985651,-0.6336977437500334,-0.32068772703268095,Q2
val,P2197,7,val:P2197:7,tennis-court,4,0,3534.0,45.0,88.0,87.14356231689453,40.112342834472656,87.97863505964398,767.0,1317.0,807.0,1320.0,804.0,1405.0,762.0,1404.0,2249,1689,GoogleEarth,0.276465441384,0.0009303523097299,2.172487472908292,P2197__x0_y665,6,0,665,1024,1.0,3534.0,767.0,652.0,807.0,655.0,804.0,740.0,762.0,739.0,1,0.9212024211883544,0.9058674573898317,0,217.0,0.2119140625,0.2333984375,0.0033702850341796,1.1545159719487412,39,False,0,1,1,1,grand,75-90,0.0005035400390625,0.05,0.8040190655749038,0.1625348222632732,-0.8477799637591003,-0.6414842433116306,-0.32384409748178183,Q2
val,P2197,8,val:P2197:8,tennis-court,4,0,3551.0,44.0,88.0,87.05171203613281,41.01219177246094,88.02506598911802,700.0,1315.0,741.0,1316.0,738.0,1403.0,697.0,1401.0,2249,1689,GoogleEarth,0.276465441384,0.0009348276886957,2.1225813172605594,P2197__x0_y665,7,0,665,1024,1.0,3551.0,700.0,650.0,741.0,651.0,738.0,738.0,697.0,736.0,1,0.91715806722641,0.3430607616901397,11,283.0,0.2763671875,0.2978515625,0.0033864974975585,1.1386600050357645,39,False,0,1,1,1,grand,75-90,0.0005035400390625,0.05,0.7996836045565077,0.1606828332183618,-0.8498601349628746,-0.6390007713381458,-0.339145958709832,Q2
val,P2197,9,val:P2197:9,tennis-court,4,0,3552.5,45.0,88.0,87.09190368652344,41.01219177246094,87.3675651310135,634.0,1313.0,675.0,1314.0,671.0,1401.0,630.0,1399.0,2249,1689,GoogleEarth,0.276465441384,0.0009352225750751,2.123561310005488,P2197__x0_y665,8,0,665,1024,1.0,3552.5,634.0,648.0,675.0,649.0,671.0,736.0,630.0,734.0,1,0.9047507047653198,0.7928662896156311,2,288.0,0.28125,0.324462890625,0.0033879280090332,1.138973796382344,39,False,0,1,1,1,grand,75-90,0.0005035400390625,0.05,0.8065873578502054,0.1675482022704024,-0.8426314104743236,-0.639039155579803,-0.35916604318911177,Q2
val,P2239,0,val:P2239:0,plane,0,0,1357.5,42.0,34.0,41.01219177246094,33.060550689697266,1.3971810272963694,796.0,239.0,755.0,238.0,757.0,205.0,797.0,205.0,1011,571,GoogleEarth,0.274663821627,0.0023515411038991,1.2405175024879926,P2239__x0_y0,0,0,0,1024,1.0,1357.5,796.0,239.0,755.0,238.0,757.0,205.0,797.0,205.0,1,0.6981370449066162,0.2867213785648346,6,205.0,0.2001953125,0.216552734375,0.0012946128845214,0.8067068670805388,10,False,0,1,1,1,moyen,0-15,0.0005035400390625,0.1573988430689077,0.4903137914062322,0.0765036623474137,-1.018706294226854,-0.4138101290588185,-0.11621563325604252,Q4
val,P2239,1,val:P2239:1,plane,0,0,1125.0,43.0,30.0,42.04759216308594,26.01922416687012,2.726310993906265,712.0,290.0,754.0,292.0,752.0,320.0,711.0,316.0,1011,571,GoogleEarth,0.274663821627,0.0019487909700821,1.6160202123407084,P2239__x0_y0,1,0,0,1024,1.0,1125.0,712.0,290.0,754.0,292.0,752.0,320.0,711.0,316.0,1,0.0,0.9237005710601808,0,270.0,0.263671875,0.284912109375,0.001072883605957,0.961654159995038,10,False,0,0,0,0,moyen,0-15,0.0005035400390625,0.1316964484447701,0.4832114675790686,0.0576878108902401,0.1309769665247725,-0.4255236566888285,-0.21674093791401292,Q3
val,P2239,2,val:P2239:2,plane,0,0,1106.0,40.0,31.0,38.05259704589844,29.068883895874023,3.0127875041833403,642.0,282.0,680.0,284.0,678.0,313.0,640.0,311.0,1011,571,GoogleEarth,0.274663821627,0.0019158780559207,1.3090491255943797,P2239__x0_y0,2,0,0,1024,1.0,1106.0,642.0,282.0,680.0,284.0,678.0,313.0,640.0,311.0,1,0.7690602540969849,0.3316417336463928,4,282.0,0.275390625,0.29052734375,0.0010547637939453,0.8368358058473676,10,False,0,1,1,1,moyen,0-15,0.0005035400390625,0.1559370214272229,0.4940001673631027,0.0577761227527628,-1.035705179883552,-0.4362240446103398,-0.07021186712920381,Q4
val,P2239,3,val:P2239:3,plane,0,0,1132.5,43.0,30.0,42.10700607299805,27.166154861450195,4.085616779974877,590.0,281.0,632.0,284.0,629.0,311.0,589.0,309.0,1011,571,GoogleEarth,0.274663821627,0.0019617829098827,1.5499803445775644,P2239__x0_y0,3,0,0,1024,1.0,1132.5,590.0,281.0,632.0,284.0,629.0,311.0,589.0,309.0,1,0.7433881163597107,0.6054714918136597,2,281.0,0.2744140625,0.289306640625,0.00108003616333,0.9360856511318296,10,False,0,1,1,1,moyen,0-15,0.0005035400390625,0.1376274176000935,0.4847177803613844,0.05683859666714,-1.025396115650303,-0.4278791836942444,-0.21127950731546533,Q3
val,P2239,4,val:P2239:4,plane,0,0,1448.0,44.0,36.0,44.04542922973633,34.0,2.602562202499806,533.0,275.0,577.0,277.0,574.0,311.0,533.0,309.0,1011,571,GoogleEarth,0.274663821627,0.0025083105108257,1.295453800874598,P2239__x0_y0,4,0,0,1024,1.0,1448.0,533.0,275.0,577.0,277.0,574.0,311.0,533.0,309.0,1,0.7976159453392029,0.5829412341117859,3,275.0,0.2685546875,0.2861328125,0.0013809204101562,0.8309305585514833,10,False,0,1,1,1,moyen,0-15,0.0005035400390625,0.1565632736859871,0.4939560019958416,0.0595734976916024,-1.034361118249202,-0.4343825043042392,-0.06105804460484888,Q4
val,P2239,5,val:P2239:5,plane,0,0,1256.0,44.0,31.0,43.046485900878906,29.068883895874023,2.663000766067144,367.0,273.0,410.0,275.0,408.0,304.0,366.0,303.0,1011,571,GoogleEarth,0.274663821627,0.0021757168519317,1.4808441237397778,P2239__x0_y0,5,0,0,1024,1.0,1256.0,367.0,273.0,410.0,275.0,408.0,304.0,366.0,303.0,1,0.0,0.0,-1,273.0,0.2666015625,0.281982421875,0.0011978149414062,0.9085988747390376,10,False,0,0,0,0,moyen,0-15,0.0005035400390625,0.1412129499103404,0.4885469583069354,0.0587261753040008,0.1390594280527978,-0.4298207830029346,-0.1579682918757731,Q3
val,P2239,6,val:P2239:6,plane,0,0,1261.0,46.0,35.0,42.42640686035156,29.27456283569336,8.13010235415598,315.0,271.0,357.0,277.0,353.0,306.0,311.0,301.0,1011,571,GoogleEarth,0.274663821627,0.002184378145132,1.4492584261112402,P2239__x0_y0,6,0,0,1024,1.0,1261.0,315.0,271.0,357.0,277.0,353.0,306.0,311.0,301.0,1,0.0,0.0,-1,271.0,0.2646484375,0.281982421875,0.0012025833129882,0.8957852955189222,10,False,0,0,0,0,moyen,0-15,0.0005035400390625,0.1485921216033401,0.491115236674543,0.0546915344904638,0.1404035144014582,-0.4364237021840791,-0.16494170118401294,Q3
val,P2239,7,val:P2239:7,plane,0,0,1002.5,40.0,30.0,38.11823654174805,26.07680892944336,4.513988458001263,262.0,267.0,300.0,270.0,297.0,297.0,260.0,293.0,1011,571,GoogleEarth,0.274663821627,0.0017365892866732,1.4617676819616028,P2239__x0_y0,7,0,0,1024,1.0,1002.5,262.0,267.0,300.0,270.0,297.0,297.0,260.0,293.0,1,0.7466875314712524,0.3123848438262939,5,260.0,0.25390625,0.273193359375,0.0009560585021972,0.9008796617996186,10,False,0,1,1,1,moyen,0-15,0.0005035400390625,0.1439720545689791,0.487414074485304,0.0543264750969218,-1.031883384328093,-0.4330875993883822,-0.16844658008403884,Q3
val,P2239,8,val:P2239:8,plane,0,0,1270.0,42.0,32.0,41.01219177246094,31.0161247253418,1.3971810272963694,461.0,229.0,420.0,228.0,419.0,197.0,460.0,198.0,1011,571,GoogleEarth,0.274663821627,0.0021999684728927,1.3222861377956685,P2239__x0_y0,8,0,0,1024,1.0,1270.0,461.0,229.0,420.0,228.0,419.0,197.0,460.0,198.0,1,0.0,0.0,-1,197.0,0.1923828125,0.2080078125,0.0012111663818359,0.8425521047084629,10,False,0,0,0,0,moyen,0-15,0.0005035400390625,0.1498215217464226,0.4856687164820182,0.0767683129199676,0.1623546080675908,-0.4089004035620506,-0.13218179801174768,Q3
val,P2239,9,val:P2239:9,plane,0,0,16120.5,149.0,118.0,144.28097534179688,109.22454071044922,0.8069294551023631,206.0,194.0,199.0,303.0,57.0,301.0,62.0,185.0,1011,571,GoogleEarth,0.274663821627,0.0279248754072973,1.3209574918175315,P2239__x0_y0,9,0,0,1024,1.0,16120.5,206.0,194.0,199.0,303.0,57.0,301.0,62.0,185.0,1,0.7532974481582642,0.7479085922241211,1,57.0,0.0556640625,0.1279296875,0.0153737068176269,0.8419798125263658,10,False,0,1,1,1,grand,0-15,0.0005035400390625,0.1461341242765912,0.4802581085385917,0.0815819747098585,-1.0073687941614518,-0.3986761338287331,-0.19283179663460967,Q3
val,P2271,0,val:P2271:0,large-vehicle,9,1,73.0,15.0,6.0,15.033296585083008,5.0,4.085616779974885,522.0,2853.0,522.0,2848.0,536.0,2847.0,537.0,2852.0,6370,3286,GoogleEarth,0.568724078092,3.4875132692713773e-06,3.0066593170166014,P2271__x0_y2262,0,0,2262,1024,1.0,73.0,522.0,591.0,522.0,586.0,536.0,585.0,537.0,590.0,1,0.0,0.0,-1,433.0,0.4228515625,0.42578125,6.961822509765625e-05,1.387957806082012,24,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.9029857305006412,0.4938516751636058,0.1971780737124262,-0.5150359377010614,-0.2966736014511796,-0.42154509049377664,Q1
val,P2271,1,val:P2271:1,storage-tank,2,0,380.0,20.0,19.0,20.0,19.0,0.0,2681.0,1129.0,2701.0,1129.0,2701.0,1148.0,2681.0,1148.0,6370,3286,GoogleEarth,0.568724078092,1.8154178661960595e-05,1.0526315789473684,P2271__x2048_y1024,0,2048,1024,1024,1.0,380.0,633.0,105.0,653.0,105.0,653.0,124.0,633.0,124.0,1,0.8640422224998474,0.405599296092987,0,105.0,0.1025390625,0.11181640625,0.0003623962402343,0.7191226669632059,1,False,1,1,1,1,tres petit,0-15,0.0005035400390625,0.8497590638192808,0.1897038671572478,0.1695954425374992,0.957115111814461,-0.0201084246197486,-0.9753530952099921,Q1
val,P2271,10,val:P2271:10,large-vehicle,9,1,159.5,7.0,25.0,25.01999282836914,6.082762718200684,87.70938995736148,217.0,187.0,223.0,186.0,224.0,211.0,217.0,211.0,6370,3286,GoogleEarth,0.568724078092,7.619977622586091e-06,4.113261356308536,P2271__x0_y0,2,0,0,1024,1.0,159.5,217.0,187.0,223.0,186.0,224.0,211.0,217.0,211.0,1,0.0,0.0,-1,186.0,0.181640625,0.194091796875,0.0001521110534667,1.6318374308307029,8,False,1,0,0,0,tres petit,75-90,0.0005035400390625,0.8831215070449315,0.3954225442827703,0.283052850642588,-0.4328837433882504,-0.1123696936401822,0.3429010218161157,Q4
val,P2271,11,val:P2271:11,large-vehicle,9,0,228.0,36.0,7.0,35.0142822265625,6.082762718200684,0.0,114.0,124.0,113.0,130.0,78.0,130.0,79.0,123.0,6370,3286,GoogleEarth,0.568724078092,1.0892507197176357e-05,5.756312361452745,P2271__x0_y0,3,0,0,1024,1.0,228.0,114.0,124.0,113.0,130.0,78.0,130.0,79.0,123.0,1,0.0,0.0,-1,78.0,0.076171875,0.09375,0.0002174377441406,1.9104772325500536,8,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.845615370649043,0.2994339579761313,0.2418953040482553,-0.3435969641766492,-0.057538653927876,-1.0,Q1
val,P2271,12,val:P2271:12,plane,0,0,254.0,23.0,23.0,20.0,11.40175437927246,36.86989764584402,1524.0,1735.0,1508.0,1723.0,1517.0,1712.0,1531.0,1726.0,6370,3286,GoogleEarth,0.568724078092,1.213463521088945e-05,1.7541160188785077,P2271__x1024_y1024,0,1024,1024,1024,1.0,254.0,500.0,711.0,484.0,699.0,493.0,688.0,507.0,702.0,1,0.0,0.0,-1,313.0,0.3056640625,0.31640625,0.0002422332763671,1.0130965268259942,6,False,1,0,0,0,tres petit,30-45,0.0005035400390625,0.6055418072098917,0.3682919536987334,0.0604820409123404,-0.4076907801224055,-0.307809912786393,-0.5666116543294547,Q1
val,P2271,13,val:P2271:13,large-vehicle,9,0,138.0,8.0,22.0,21.09502220153809,6.082762718200684,84.55966796899449,550.0,2857.0,556.0,2856.0,558.0,2877.0,551.0,2878.0,6370,3286,GoogleEarth,0.568724078092,6.59283330355411e-06,3.468000179986984,P2271__x0_y2262,7,0,2262,1024,1.0,138.0,550.0,595.0,556.0,594.0,558.0,615.0,551.0,616.0,1,0.0,0.0,-1,408.0,0.3984375,0.4091796875,0.000131607055664,1.4969409214905218,24,False,1,0,0,0,tres petit,75-90,0.0005035400390625,0.8982768901619952,0.5858023399768613,0.2666416368944992,-0.6159975023085038,-0.319160703082362,-0.06368121002618489,Q4
val,P2271,14,val:P2271:14,plane,0,0,277.0,22.0,23.0,20.124610900878903,13.928388595581056,62.102728969052365,1535.0,1751.0,1526.0,1734.0,1539.0,1728.0,1548.0,1746.0,6370,3286,GoogleEarth,0.568724078092,1.3233440761481802e-05,1.4448628255004083,P2271__x1024_y1024,1,1024,1024,1024,1.0,277.0,511.0,727.0,502.0,710.0,515.0,704.0,524.0,722.0,1,0.0,0.5126956701278687,0,297.0,0.2900390625,0.301025390625,0.0002641677856445,0.8939890172631295,6,False,1,0,0,0,tres petit,60-75,0.0005035400390625,0.6517308122684685,0.4173107726104326,0.0704483830474657,-0.4549566851238247,-0.3468623895629669,-0.7211937363574593,Q1
